Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
426,4633,Staple Gun,1/11/2017 6:06 PM,2/1/2017 7:29 PM,1/18/2017,$0.00,
748,4923,Hand Carpenter Saw,6/28/2017 6:29 PM,6/28/2017 7:10 PM,7/5/2017,$0.00,
748,4612,Corded Drill,6/28/2017 7:10 PM,7/5/2017 7:50 PM,7/5/2017,$0.00,
1116,3382,Pressure Washer,12/16/2017 11:28 AM,12/24/2017 9:25 AM,12/23/2017,$0.00,
1116,3382,Pressure Washer,12/24/2017 9:25 AM,12/30/2017 11:21 AM,12/31/2017,$0.00,Renewal
488,5229,Level,1/18/2017 8:20 PM,1/29/2017 4:09 PM,1/25/2017,$0.00,
488,5181,Tub Drain Remover,1/18/2017 8:20 PM,1/29/2017 4:09 PM,1/25/2017,$0.00,
488,5029,Tile Saw,1/18/2017 8:20 PM,1/29/2017 4:09 PM,1/25/2017,$0.00,
488,5229,Level,1/29/2017 4:09 PM,2/5/2017 9:25 PM,2/5/2017,$0.00,Renewal
488,5181,Tub Drain Remover,1/29/2017 4:09 PM,2/5/2017 9:25 PM,2/5/2017,$0.00,Renewal
488,5029,Tile Saw,1/29/2017 4:09 PM,2/5/2017 9:25 PM,2/5/2017,$0.00,Renewal
488,5229,Level,2/5/2017 9:25 PM,2/15/2017 8:48 PM,2/13/2017,$0.00,Renewal
488,5181,Tub Drain Remover,2/5/2017 9:25 PM,2/15/2017 8:48 PM,2/13/2017,$0.00,Renewal
488,5029,Tile Saw,2/5/2017 9:25 PM,2/15/2017 8:48 PM,2/13/2017,$0.00,Renewal
1125,5412,Strolling Carrier With Bag,12/23/2017 11:14 AM,3/17/2018 11:34 AM,12/30/2017,$0.00,
1125,2629,Sewing Machine,12/23/2017 11:14 AM,3/17/2018 11:34 AM,12/30/2017,$0.00,
432,35,Power Sander,1/1/2017 5:13 PM,1/18/2017 8:13 PM,1/8/2017,$0.00,
432,25,Back Saw,10/14/2017 11:57 AM,10/21/2017 10:49 AM,10/21/2017,$0.00,
432,6179,Bar Clamp,10/14/2017 11:57 AM,10/21/2017 10:49 AM,10/21/2017,$0.00,
432,4675,Quick Grip Clamp,10/14/2017 11:57 AM,10/21/2017 10:49 AM,10/21/2017,$0.00,
432,5055,Stud Finder,10/22/2017 4:56 PM,11/22/2017 5:03 PM,10/29/2017,$0.00,
839,8,Dehydrator,10/14/2017 11:05 AM,10/23/2017 4:29 PM,10/21/2017,$0.00,
839,8,Dehydrator,10/23/2017 4:29 PM,10/29/2017 9:38 AM,10/30/2017,$0.00,Renewal
839,8,Dehydrator,10/29/2017 9:38 AM,11/1/2017 4:46 PM,11/5/2017,$0.00,Renewal
