Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
262,4515,Circular Saw,6/26/2018 4:13 PM,7/10/2018 4:16 PM,7/3/2018,$0.00,
262,277,"Reciprocating Saw, Cordless",6/26/2018 4:13 PM,7/10/2018 4:16 PM,7/3/2018,$0.00,
262,4908,Saw Blade,6/26/2018 4:13 PM,7/10/2018 4:16 PM,7/3/2018,$0.00,
1399,5037,C-clamp,5/13/2018 7:14 PM,5/30/2018 6:48 PM,5/20/2018,$0.00,
1399,5115,C-clamp,5/13/2018 7:14 PM,5/30/2018 6:48 PM,5/20/2018,$0.00,
1399,455,C-clamp,5/13/2018 7:14 PM,5/30/2018 6:48 PM,5/20/2018,$0.00,
1399,5429,C-clamp,5/13/2018 7:14 PM,5/30/2018 6:48 PM,5/20/2018,$0.00,
1399,5037,C-clamp,5/30/2018 6:48 PM,6/6/2018 6:56 PM,6/6/2018,$0.00,Renewal
1399,5115,C-clamp,5/30/2018 6:48 PM,6/6/2018 6:56 PM,6/6/2018,$0.00,Renewal
1399,455,C-clamp,5/30/2018 6:48 PM,6/6/2018 6:56 PM,6/6/2018,$0.00,Renewal
1399,5429,C-clamp,5/30/2018 6:48 PM,6/6/2018 6:56 PM,6/6/2018,$0.00,Renewal
1399,5037,C-clamp,6/6/2018 6:56 PM,7/22/2018 4:25 PM,6/13/2018,$0.00,Renewal
1399,5115,C-clamp,6/6/2018 6:56 PM,7/22/2018 4:25 PM,6/13/2018,$0.00,Renewal
1399,455,C-clamp,6/6/2018 6:56 PM,7/22/2018 4:25 PM,6/13/2018,$0.00,Renewal
1399,5429,C-clamp,6/6/2018 6:56 PM,7/22/2018 4:25 PM,6/13/2018,$0.00,Renewal
1399,392,Belt Sander,9/12/2018 7:56 PM,9/26/2018 7:25 PM,9/19/2018,$0.00,
1399,4604,"Calipers, Digital",9/12/2018 7:56 PM,9/26/2018 7:25 PM,9/19/2018,$0.00,
1399,392,Belt Sander,9/26/2018 7:25 PM,10/31/2018 8:52 PM,10/3/2018,$0.00,Renewal
1399,4604,"Calipers, Digital",9/26/2018 7:25 PM,10/31/2018 8:52 PM,10/3/2018,$0.00,Renewal
1399,392,Belt Sander,10/31/2018 8:52 PM,11/7/2018 8:50 PM,11/7/2018,$0.00,Renewal
1399,4604,"Calipers, Digital",10/31/2018 8:52 PM,11/7/2018 8:50 PM,11/7/2018,$0.00,Renewal
1399,392,Belt Sander,11/7/2018 8:50 PM,11/18/2018 4:04 PM,11/14/2018,$0.00,Renewal
1399,4604,"Calipers, Digital",11/7/2018 8:50 PM,11/18/2018 4:04 PM,11/14/2018,$0.00,Renewal
