,Membership ID,Confirmed?,Sex,Age,Created,First Membership Started,Current Membership Type,Last Changed,Expiration,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other
0,34,True,unknown,,2015-07-13,,Request_CheckIDAddressPhoneDOB,2015-07-12,,,,,,,,
1,51,True,unknown,1955,2015-07-22,2015-07-21,regular,2021-06-27,2022-07-21,,,,,,,
2,62,False,unknown,,2015-10-19,,Request_CheckIDAddressPhoneDOB,2015-10-19,,,,,,,,
3,82,False,unknown,,2016-01-01,2018-05-27,regular,2019-02-13,2020-02-13,,,,,,,
4,347,False,unknown,,2016-10-13,2016-10-12,regular,2016-10-12,2017-10-12,,,,,,,
5,3415,True,unknown,27,2021-11-10,2021-11-10,regular,2021-11-10,2022-11-10,,,,,,,
6,711,False,unknown,,2017-06-01,2017-05-31,ExtremelyOverdueItems,2019-05-05,,,,,,,,
7,410,True,unknown,,2016-11-22,,Request_CheckIDAddressPhoneDOB,2016-11-21,,,,,,,,
8,2262,False,female,2,2019-06-26,2019-06-25,regular,2019-06-25,2020-06-25,,,,,,,
9,2754,False,unknown,70,2020-02-09,,Request_CheckIDAddressPhoneDOB,2020-02-09,,,,,,,,
10,3361,False,unknown,45,2021-10-08,,Request_CheckIDAddressPhoneDOB,2021-10-07,,,,,,,,
11,1825,True,female,48,2018-11-19,2018-11-18,regular,2018-11-18,2019-11-18,,,,,,,
12,2027,False,male,54,2019-03-27,,Request_CheckIDAddressPhoneDOB,2019-03-26,,,,,,,,
13,1010,True,female,37,2017-10-09,,Request_CheckIDAddressPhoneDOB,2017-10-08,,,,,,,,
14,2519,False,unknown,,2019-10-06,,Request_CheckIDAddressPhoneDOB,2019-10-06,,,,,,,,
15,773,False,male,22,2017-07-06,,Request_CheckIDAddressPhoneDOB,2017-07-05,,,,,,,,
16,3666,False,unknown,27,2022-04-24,,Request_CheckIDAddressPhoneDOB,2022-04-24,,,,,,,,
17,3664,True,unknown,30,2022-04-21,,Request_CheckIDAddressPhoneDOB,2022-04-21,,,,,,,,
18,264,False,would rather not say,24,2016-08-07,2016-08-07,regular,2016-08-07,2017-08-07,,,,,Y,,
19,1628,True,female,120,2018-08-10,2018-08-12,regular,2018-08-12,2019-08-12,,,,,,,
20,553,False,female,51,2017-03-18,2017-03-18,regular,2020-12-10,2021-11-23,,,,,Y,,
21,2860,True,unknown,32,2020-06-08,,Request_CheckIDAddressPhoneDOB,2020-06-07,,,,,,,,
22,2547,False,male,28,2019-10-17,,Request_CheckIDAddressPhoneDOB,2019-10-16,,,,,,,,
23,3210,True,unknown,29,2021-07-04,2021-07-06,regular,2021-07-06,2022-07-06,,,,,,,
24,1588,True,unknown,31,2018-07-23,2018-07-22,regular,2020-08-22,2021-08-22,,,,,,,
25,630,False,unknown,,2017-04-29,2017-04-29,regular,2017-04-29,2018-04-29,,,,,,,
26,2638,True,unknown,,2019-12-01,2019-12-01,regular,2021-07-17,2022-07-17,,,,,,,
27,2705,True,unknown,49,2020-01-14,2020-01-19,regular,2021-05-15,2022-05-15,,,,,,,
28,2709,True,unknown,30,2020-01-16,,Request_CheckIDAddressPhoneDOB,2020-01-16,,,,,,,,
29,2127,True,unknown,,2019-05-07,,Request_CheckIDAddressPhoneDOB,2019-05-06,,,,,,,,
30,1624,True,male,,2018-08-09,2018-08-08,regular,2019-07-28,2020-08-08,,,,,,,
31,64,True,male,38,2015-10-23,,Request_CheckIDAddressPhoneDOB,2015-10-23,,,,,,,,
32,536,True,male,42,2017-03-05,2017-03-05,regular,2017-03-05,2018-03-05,,,,,Y,,
33,1306,False,male,38,2018-04-01,2018-04-01,regular,2018-04-01,2019-04-02,,,,,Y,,
34,1537,True,unknown,52,2018-06-30,2018-07-01,regular,2021-06-19,2022-06-19,,,,,,,
35,1981,True,unknown,,2019-03-12,2019-03-11,regular,2019-03-11,2020-03-11,,,,,,,
36,1996,True,unknown,,2019-03-18,,Request_CheckIDAddressPhoneDOB,2019-03-18,,,,,,,,
37,2339,True,unknown,,2019-07-29,,Request_CheckIDAddressPhoneDOB,2019-07-29,,,,,,,,
38,3094,True,unknown,53,2021-03-29,2021-10-13,regular,2021-10-13,2022-10-13,,,,,,,
39,3441,True,female,26,2021-12-03,,Request_CheckIDAddressPhoneDOB,2021-12-02,,,,,,,,
40,3199,False,unknown,27,2021-06-19,2021-06-19,regular,2021-06-19,2022-06-19,,,,,,,
41,2028,False,female,40,2019-03-27,2019-03-26,ExtremelyOverdueItems,2019-10-14,,,,,,,,
42,2192,False,unknown,,2019-05-30,,Request_CheckIDAddressPhoneDOB,2019-05-29,,,,,,,,
43,2376,True,unknown,,2019-08-17,2019-09-14,regular,2021-03-27,2022-03-27,,,,,,,
44,375,False,male,,2016-10-26,2016-10-26,regular,2016-10-26,2017-10-26,,,,,Y,,
45,2782,True,unknown,47,2020-02-20,2020-02-19,regular,2020-02-19,2021-02-19,,,,,,,
46,3285,True,unknown,55,2021-08-26,,Request_CheckIDAddressPhoneDOB,2021-08-26,,,,,,,,
47,1144,False,unknown,,2018-01-09,,Request_CheckIDAddressPhoneDOB,2018-01-09,,,,,,,,
48,1847,True,unknown,,2018-12-06,2018-12-05,regular,2018-12-05,2019-12-05,,,,,,,
49,3612,False,unknown,28,2022-03-20,,Request_CheckIDAddressPhoneDOB,2022-03-20,,,,,,,,
50,3378,True,unknown,25,2021-10-17,,Request_CheckIDAddressPhoneDOB,2021-10-17,,,,,,,,
51,3665,False,unknown,28,2022-04-23,2022-04-23,regular,2022-04-23,2023-04-23,,Y,,,,,
52,3730,False,unknown,68,2022-05-29,2022-05-29,regular,2022-05-29,2023-05-29,,,,,,,
53,2736,False,unknown,30,2020-02-01,2020-02-01,regular,2020-02-01,2021-02-01,,Y,,,,,
54,629,True,female,39,2017-04-27,2017-04-29,regular,2017-04-29,2018-04-29,,,,,,,
55,2089,False,unknown,,2019-04-24,2019-04-23,ExtremelyOverdueItems,2019-10-14,,,,,,,,
56,2241,False,would rather not say,31,2019-06-16,,Request_CheckIDAddressPhoneDOB,2019-06-16,,,,,,,,
57,1213,False,female,30,2018-02-12,2018-02-17,regular,2019-02-16,2020-02-17,,,,,,,
58,2002,True,unknown,35,2019-03-19,2019-03-18,regular,2022-01-18,2023-01-18,,,,,,,
59,1925,False,other,35,2019-01-29,,Request_CheckIDAddressPhoneDOB,2019-01-28,,,,,,,,
60,1026,True,unknown,,2017-10-21,2017-10-21,regular,2017-10-21,2018-10-21,,,,,,,
61,157,True,male,56,2016-05-17,,Request_CheckIDAddressPhoneDOB,2016-05-16,,,,,,,,
62,1704,False,male,50,2018-09-12,2018-09-11,regular,2018-09-11,2019-09-11,,,,,,,
63,1256,True,unknown,,2018-03-06,,Request_CheckIDAddressPhoneDOB,2018-03-06,,,,,,,,
64,2154,True,unknown,,2019-05-16,2019-05-15,regular,2019-05-15,2020-05-15,,,,,,,
65,3614,True,unknown,32,2022-03-21,2022-03-20,regular,2022-03-20,2023-03-20,,,,,,,
66,1794,True,unknown,39,2018-10-31,2018-11-03,regular,2018-11-03,2019-11-03,,,,,,,
67,781,True,unknown,40,2017-07-12,2017-10-08,regular,2019-05-08,2019-10-08,,,,,,,
68,1520,True,unknown,29,2018-06-26,2018-06-26,regular,2018-06-26,2019-06-26,,,,,,,
69,2912,True,unknown,28,2020-07-25,2020-07-25,regular,2020-07-25,2021-07-25,,,,,,,
70,3113,True,unknown,53,2021-04-10,2021-04-10,regular,2021-04-10,2022-04-10,,,,,,,
71,138,True,male,50,2016-05-01,,Request_CheckIDAddressPhoneDOB,2016-05-01,,,,,,,,
72,1801,False,male,28,2018-11-05,2018-11-04,regular,2018-11-04,2019-11-04,,,,,,,
73,1299,True,male,34,2018-03-31,2018-03-31,regular,2021-03-06,2022-03-06,,,,,,,Y
74,1903,False,male,27,2019-01-17,2019-01-16,regular,2019-01-16,2020-01-17,,,,Y,,,
75,2775,False,unknown,36,2020-02-17,2020-02-16,regular,2021-06-05,2022-06-05,,,,,,,
76,719,False,male,28,2017-06-05,2017-06-04,regular,2017-06-04,2018-06-04,,,,,,,Y
77,3576,True,unknown,23,2022-02-21,2022-02-20,regular,2022-02-20,2023-02-20,,,,,,,
78,623,True,unknown,,2017-04-25,2017-04-29,regular,2019-05-04,2020-04-29,,,,,,,
79,2801,True,unknown,1934,2020-02-26,,Request_CheckIDAddressPhoneDOB,2020-02-25,,,,,,,,
80,591,False,unknown,33,2017-04-09,2017-04-09,regular,2017-04-09,2018-04-09,,,,Y,Y,,
81,927,True,unknown,,2017-09-04,2017-09-09,ExtremelyOverdueItems,2019-02-23,,,,,,,,
82,448,True,male,5,2016-12-19,2016-12-18,regular,2016-12-18,2017-12-18,,,,Y,,,
83,660,False,female,27,2017-05-11,,Request_CheckIDAddressPhoneDOB,2017-05-11,,,,,,,,
84,670,False,unknown,,2017-05-18,2017-05-17,regular,2017-05-17,2018-05-17,,,,,,,
85,1541,False,unknown,,2018-07-02,2018-07-01,regular,2018-07-01,2019-07-01,,,,,,,
86,3328,False,unknown,24,2021-09-18,2021-09-18,regular,2021-09-18,2022-09-18,,,,,,,
87,1387,True,unknown,,2018-05-04,,Request_CheckIDAddressPhoneDOB,2018-05-03,,,,,,,,
88,56,True,female,55,2015-09-03,2019-05-26,regular,2019-05-26,2020-05-26,,,,,,,
89,415,True,unknown,,2016-11-26,,Request_CheckIDAddressPhoneDOB,2016-11-26,,,,,,,,
90,420,True,male,36,2016-11-29,2018-09-05,regular,2018-09-05,2019-09-05,,,,,,,
91,734,False,female,38,2017-06-13,2017-06-14,regular,2018-05-16,2019-06-14,,,,,,,
92,868,False,male,1968,2017-08-12,2017-08-12,regular,2017-08-12,2018-08-12,,,,,Y,,
93,890,False,unknown,,2017-08-19,2017-08-30,regular,2017-08-30,2018-08-30,,,,,,,
94,966,False,female,32,2017-09-18,2017-09-17,regular,2017-09-17,2018-09-18,,,,,,,
95,2075,True,unknown,39,2019-04-16,2019-04-21,regular,2020-05-08,2021-04-21,,,,,,,
96,2197,True,female,23,2019-06-01,2019-06-01,regular,2019-06-01,2020-06-01,,,,,Y,,
97,2620,False,unknown,,2019-11-21,,Request_CheckIDAddressPhoneDOB,2019-11-21,,,,,,,,
98,3025,True,unknown,63,2020-11-12,2022-02-27,regular,2022-02-27,2023-02-27,,,,,,,
99,3554,True,unknown,63,2022-02-11,,Request_CheckIDAddressPhoneDOB,2022-02-11,,,,,,,,
100,2716,True,male,27,2020-01-19,2020-01-19,regular,2022-03-01,2023-03-01,,,,,Y,,
101,234,False,female,61,2016-07-13,2016-07-13,regular,2021-01-09,2022-01-09,,,,,,,
102,424,False,unknown,,2016-11-30,2016-11-30,regular,2021-03-30,2022-03-30,,,,,,,
103,68,True,male,54,2015-10-27,,Request_CheckIDAddressPhoneDOB,2015-10-27,,,,,,,,
104,2299,False,unknown,,2019-07-10,,Request_CheckIDAddressPhoneDOB,2019-07-10,,,,,,,,
105,2315,False,unknown,,2019-07-18,,Request_CheckIDAddressPhoneDOB,2019-07-17,,,,,,,,
106,217,False,female,28,2016-07-06,,Request_CheckIDAddressPhoneDOB,2016-07-06,,,,,,,,
107,3613,False,unknown,24,2022-03-20,,Request_CheckIDAddressPhoneDOB,2022-03-20,,,,,,,,
108,1481,True,unknown,,2018-06-08,2021-12-19,regular,2021-12-19,2022-12-19,,,,,,,
109,2516,False,female,34,2019-10-06,,Request_CheckIDAddressPhoneDOB,2019-10-06,,,,,,,,
110,3653,False,unknown,25,2022-04-15,,Request_CheckIDAddressPhoneDOB,2022-04-15,,,,,,,,
111,607,True,male,,2017-04-17,2017-04-19,regular,2021-09-22,2022-09-22,,,,,,,
112,1238,True,unknown,,2018-03-01,,Request_CheckIDAddressPhoneDOB,2018-03-01,,,,,,,,
113,1779,False,unknown,,2018-10-25,,Request_CheckIDAddressPhoneDOB,2018-10-24,,,,,,,,
114,3188,True,unknown,24,2021-06-12,2021-06-12,regular,2021-06-12,2022-06-12,,,,,,,
115,3376,True,unknown,46,2021-10-16,2021-11-03,regular,2021-11-03,2022-11-03,,,,,,,
116,1100,False,unknown,,2017-12-07,,Request_CheckIDAddressPhoneDOB,2017-12-07,,,,,,,,
117,636,True,male,,2017-04-30,2017-04-30,regular,2020-08-08,2021-08-08,,,,,,,
118,2464,True,female,49,2019-09-17,,Request_CheckIDAddressPhoneDOB,2019-09-16,,,,,,,,
119,496,False,male,37,2017-01-30,,Request_CheckIDAddressPhoneDOB,2017-01-30,,,,,,,,
120,1459,True,unknown,38,2018-06-02,2018-06-02,regular,2022-04-23,2023-04-23,,,,,,,Y
121,3500,False,unknown,0,2022-01-15,,Request_CheckIDAddressPhoneDOB,2022-01-15,,,,,,,,
122,2817,False,female,35,2020-03-07,2020-03-07,regular,2020-03-07,2021-03-07,,,,,,,
123,379,False,unknown,38,2016-10-29,2016-10-29,regular,2016-10-29,2017-10-29,,,,,,,
124,3684,False,unknown,37,2022-05-05,2022-05-04,regular,2022-05-04,2023-05-04,,,,,,,
125,810,True,female,43,2017-07-22,2017-07-22,regular,2017-07-22,2018-07-22,,,,,,,
126,2821,False,unknown,23,2020-03-08,,Request_CheckIDAddressPhoneDOB,2020-03-07,,,,,,,,
127,349,False,unknown,34,2016-10-13,2016-10-12,regular,2016-10-12,2017-10-12,,,,,Y,,
128,442,False,unknown,,2016-12-15,2016-12-14,regular,2019-05-11,2020-05-11,,,,,,,
129,1709,True,unknown,,2018-09-16,,Request_CheckIDAddressPhoneDOB,2018-09-16,,,,,,,,
130,2084,False,unknown,,2019-04-20,,Request_CheckIDAddressPhoneDOB,2019-04-20,,,,,,,,
131,3662,False,unknown,29,2022-04-20,2022-04-19,regular,2022-04-19,2023-04-19,,,,,,,
132,1426,True,unknown,,2018-05-18,2018-05-23,regular,2020-07-25,2021-07-25,,,,,,,
133,2290,True,unknown,27,2019-07-08,2019-07-07,regular,2019-07-07,2020-07-07,,,,,,,
134,2813,False,unknown,27,2020-03-04,,Request_CheckIDAddressPhoneDOB,2020-03-04,,,,,,,,
135,96,True,unknown,,2016-03-21,2018-07-24,regular,2018-07-24,2019-07-24,,,,,,,
136,1513,False,other,25,2018-06-21,,Request_CheckIDAddressPhoneDOB,2018-06-20,,,,,,,,
137,2601,False,female,27,2019-11-11,2019-11-10,regular,2019-11-10,2020-11-10,,,,,,,
138,1332,True,male,26,2018-04-14,2018-04-14,regular,2018-04-14,2019-04-14,,,,,,,
139,387,False,male,36,2016-11-04,2016-11-05,regular,2016-11-05,2018-11-05,,,,,,,
140,3464,True,unknown,0,2021-12-16,,Request_CheckIDAddressPhoneDOB,2021-12-15,,,,,,,,
141,829,False,unknown,,2017-07-30,,Request_CheckIDAddressPhoneDOB,2017-07-30,,,,,,,,
142,1232,False,male,31,2018-02-26,2018-02-25,regular,2018-02-25,2019-02-25,,,,,,,
143,1183,True,unknown,,2018-01-27,2018-01-27,regular,2018-01-27,2019-01-28,,,,,Y,,
144,819,False,female,34,2017-07-26,2017-07-26,regular,2017-07-26,2018-07-26,,,,,,,
145,2092,True,unknown,,2019-04-25,,Request_CheckIDAddressPhoneDOB,2019-04-24,,,,,,,,
146,1221,False,unknown,,2018-02-19,2018-02-18,regular,2018-02-18,2019-02-18,,,,,,,
147,1137,True,male,47,2018-01-05,2018-02-07,regular,2018-02-07,2019-02-07,,,,,,,
148,2300,False,female,29,2019-07-11,2019-07-10,regular,2019-07-10,2020-07-10,,,,,,,
149,2253,False,unknown,29,2019-06-23,2019-06-23,regular,2019-06-23,2020-06-23,,,,,,,
150,1116,True,unknown,,2017-12-16,2017-12-16,regular,2017-12-16,2018-12-16,,,,,,,
151,3002,True,unknown,26,2020-10-24,2020-10-24,regular,2020-10-24,2021-10-24,,,,,,,
152,2039,True,unknown,,2019-03-31,2019-03-31,regular,2019-03-31,2020-03-31,,,,,,,
153,1786,True,male,36,2018-10-27,2018-10-27,regular,2018-10-27,2019-10-27,,,,,Y,,
154,782,False,unknown,,2017-07-13,2017-07-12,regular,2017-07-12,2018-07-12,,,,,,,
155,1455,True,male,,2018-05-31,2018-05-30,regular,2018-05-30,2019-05-30,,,,,,,
156,1270,True,unknown,,2018-03-14,2018-09-02,regular,2018-09-02,2019-09-02,,,,,,,
157,2537,True,unknown,21,2019-10-13,2019-10-13,regular,2022-01-04,2023-01-04,,,,,,,
158,3212,False,unknown,51,2021-07-07,2021-07-06,regular,2021-07-06,2022-07-06,,,,,,,
159,1373,True,female,37,2018-04-30,2018-04-29,regular,2019-07-30,2020-04-30,,,,,,,
160,3106,False,unknown,30,2021-04-06,,Request_CheckIDAddressPhoneDOB,2021-04-06,,,,,,,,
161,2358,True,male,28,2019-08-10,2019-08-10,regular,2019-08-10,2020-08-10,,,,,Y,,
162,2701,True,male,1969,2020-01-11,2020-01-11,regular,2020-01-11,2021-01-11,,,,,,,
163,2870,True,unknown,42,2020-06-25,,Request_CheckIDAddressPhoneDOB,2020-06-25,,,,,,,,
164,203,False,male,91,2016-06-24,,Request_CheckIDAddressPhoneDOB,2016-06-24,,,,,,,,
165,2429,False,male,33,2019-09-02,2019-09-01,regular,2019-09-01,2020-09-01,,,,,,,
166,270,True,male,34,2016-08-10,2016-08-10,regular,2018-08-22,2019-08-10,,,,,,,
167,1044,True,unknown,,2017-10-28,2017-10-28,regular,2019-01-05,2019-10-28,,,,,,,
168,679,False,female,39,2017-05-20,2017-05-20,regular,2017-05-20,2018-05-20,,,,,Y,,
169,3231,True,unknown,37,2021-07-19,2021-07-27,regular,2021-07-27,2022-07-27,,,,,,,
170,3079,False,unknown,23,2021-03-15,,Request_CheckIDAddressPhoneDOB,2021-03-15,,,,,,,,
171,502,False,unknown,,2017-02-04,2017-02-04,regular,2022-04-26,2023-04-26,,,,,,,
172,1282,False,unknown,,2018-03-21,2018-03-21,regular,2018-03-21,2019-03-21,,,,,,,
173,2058,True,unknown,,2019-04-08,,Request_CheckIDAddressPhoneDOB,2019-04-08,,,,,,,,
174,2062,True,male,35,2019-04-10,2019-04-10,regular,2019-04-10,2020-04-10,,,,,,,
175,1970,True,male,40,2019-03-05,,Request_CheckIDAddressPhoneDOB,2019-03-05,,,,,,,,
176,3338,False,unknown,32,2021-09-24,2021-11-06,regular,2021-11-06,2022-11-06,,,,,,,
177,1604,True,unknown,26,2018-08-01,2019-09-23,regular,2019-09-23,2020-09-23,,,,,Y,,
178,49,True,unknown,,2015-07-15,,Request_CheckIDAddressPhoneDOB,2015-07-15,,,,,,,,
179,2544,True,unknown,,2019-10-14,,Request_CheckIDAddressPhoneDOB,2019-10-14,,,,,,,,
180,2094,True,unknown,42,2019-04-25,2019-04-24,regular,2019-04-24,2020-04-24,,,,,,,
181,815,False,male,29,2017-07-23,2017-07-23,regular,2020-03-01,2021-03-01,,,,Y,,,
182,1740,False,unknown,,2018-09-26,,Request_CheckIDAddressPhoneDOB,2018-09-26,,,,,,,,
183,2949,True,unknown,44,2020-09-05,2020-09-05,regular,2020-09-05,2021-09-05,,,,,,,
184,1231,True,unknown,28,2018-02-25,2019-07-27,regular,2021-07-17,2022-07-17,,,,,,,
185,2446,False,unknown,,2019-09-11,,Request_CheckIDAddressPhoneDOB,2019-09-11,,,,,,,,
186,2402,False,female,27,2019-08-24,2019-08-24,regular,2019-08-24,2020-08-24,,,,,Y,,
187,427,True,male,29,2016-12-07,,Request_CheckIDAddressPhoneDOB,2016-12-07,,,,,,,,
188,1792,True,unknown,,2018-10-30,,Request_CheckIDAddressPhoneDOB,2018-10-30,,,,,,,,
189,3407,True,unknown,31,2021-11-06,2021-11-06,regular,2021-11-06,2022-11-06,,,,,,,
190,1278,True,male,38,2018-03-20,2018-07-07,ExtremelyOverdueItems,2019-03-03,,,,,,,,
191,1730,False,male,34,2018-09-23,2018-09-23,regular,2019-09-29,2020-09-23,,,,,,,
192,1983,False,male,33,2019-03-13,2019-03-12,regular,2019-03-12,2020-03-12,,,,,,,
193,2187,False,male,28,2019-05-27,,Request_CheckIDAddressPhoneDOB,2019-05-26,,,,,,,,
194,556,False,male,33,2017-03-20,2017-03-19,regular,2020-03-20,2021-03-20,,,,,Y,,
195,1286,False,male,27,2018-03-24,2018-03-24,regular,2018-03-24,2019-03-25,,,,,Y,,
196,1106,True,male,56,2017-12-10,2017-12-10,regular,2017-12-10,2018-12-10,,,,,,,
197,2071,True,unknown,,2019-04-14,2019-04-14,regular,2019-04-14,2020-04-14,,,,,,,
198,2671,True,male,37,2019-12-28,2019-12-28,regular,2019-12-28,2020-12-28,,,,,Y,,
199,1016,True,unknown,,2017-10-13,2017-10-14,regular,2017-10-14,2018-10-14,,,,,,,
200,2324,True,male,27,2019-07-22,2019-07-21,regular,2019-07-21,2020-07-21,,,,,,,
201,1364,False,female,38,2018-04-28,2018-04-28,regular,2018-04-28,2019-04-29,,,,,Y,,
202,2202,False,male,34,2019-06-03,2019-06-02,regular,2020-06-05,2021-06-02,,,,,,,
203,2370,False,unknown,,2019-08-14,,Request_CheckIDAddressPhoneDOB,2019-08-14,,,,,,,,
204,2372,False,unknown,,2019-08-15,,Request_CheckIDAddressPhoneDOB,2019-08-14,,,,,,,,
205,1817,False,unknown,44,2018-11-15,,Request_CheckIDAddressPhoneDOB,2018-11-14,,,,,,,,
206,1971,True,unknown,,2019-03-05,2019-03-05,regular,2019-03-05,2020-03-05,,,,,,,
207,520,False,unknown,,2017-02-20,,Request_CheckIDAddressPhoneDOB,2017-02-20,,,,,,,,
208,938,False,unknown,,2017-09-09,,Request_CheckIDAddressPhoneDOB,2017-09-09,,,,,,,,
209,3347,False,unknown,39,2021-10-02,2021-10-02,regular,2021-10-02,2022-10-02,,,,,,,
210,292,True,unknown,32,2016-08-21,2016-08-21,regular,2019-01-27,2020-01-27,,,,,,,
211,1182,True,female,,2018-01-27,,Request_CheckIDAddressPhoneDOB,2018-01-27,,,,,,,,
212,1330,True,unknown,,2018-04-12,2018-04-11,regular,2018-04-11,2019-04-11,,,,,,,
213,152,False,male,69,2016-05-12,2016-05-11,regular,2022-04-12,2023-04-12,,,,,Y,,
214,482,True,unknown,31,2017-01-15,2017-01-15,regular,2018-06-24,2019-01-15,,,,,Y,,
215,733,False,unknown,,2017-06-12,,Request_CheckIDAddressPhoneDOB,2017-06-12,,,,,,,,
216,505,False,unknown,37,2017-02-05,,Request_CheckIDAddressPhoneDOB,2017-02-04,,,,,,,,
217,1233,True,unknown,,2018-02-26,2018-02-25,regular,2019-04-09,2020-02-25,,,,,,,
218,3055,False,unknown,40,2021-02-13,2021-02-13,regular,2021-02-13,2022-02-13,,,,,,,
219,557,True,unknown,46,2017-03-19,2017-03-19,ExtremelyOverdueItems,2019-03-03,,,,,,Y,,
220,2078,False,unknown,,2019-04-18,,Request_CheckIDAddressPhoneDOB,2019-04-17,,,,,,,,
221,1317,False,male,41,2018-04-07,2018-04-07,regular,2018-04-07,2019-04-07,,,,,,,
222,3448,True,unknown,68,2021-12-06,,Request_CheckIDAddressPhoneDOB,2021-12-05,,,,,,,,
223,1315,False,unknown,,2018-04-07,2018-04-07,regular,2018-04-07,2019-04-07,,,,,,,
224,2616,True,male,28,2019-11-18,2019-12-21,regular,2019-12-21,2020-12-21,,,,,,,
225,3004,True,unknown,31,2020-10-24,,Request_CheckIDAddressPhoneDOB,2020-10-24,,,,,,,,
226,3632,True,unknown,31,2022-04-03,2022-04-03,regular,2022-04-03,2023-04-03,,,,,,,
227,2350,False,unknown,,2019-08-05,2019-08-05,regular,2019-08-05,2020-08-05,,,,,,,
228,1453,True,unknown,,2018-05-30,,Request_CheckIDAddressPhoneDOB,2018-05-30,,,,,,,,
229,3186,False,unknown,40,2021-06-09,2021-06-08,regular,2021-06-08,2022-06-08,,,,,,,
230,884,True,male,42,2017-08-17,2017-08-16,regular,2019-09-11,2020-08-22,,,,,,,
231,3300,True,female,28,2021-09-02,2022-04-23,regular,2022-04-23,2023-04-23,,,,,,,
232,580,False,male,33,2017-04-01,2017-04-01,regular,2018-05-13,2019-04-01,,,,,Y,,
233,3213,False,unknown,79,2021-07-07,2021-07-06,regular,2021-07-06,2022-07-06,,,,,,,
234,2377,True,male,27,2019-08-17,2019-08-17,regular,2021-07-24,2022-07-24,,,,,,,
235,1773,True,unknown,,2018-10-18,,Request_CheckIDAddressPhoneDOB,2018-10-17,,,,,,,,
236,3185,False,unknown,47,2021-06-08,,Request_CheckIDAddressPhoneDOB,2021-06-08,,,,,,,,
237,3068,True,unknown,29,2021-03-06,,Request_CheckIDAddressPhoneDOB,2021-03-06,,,,,,,,
238,1728,True,female,68,2018-09-22,2018-09-22,regular,2018-09-22,2019-09-22,,,,,Y,,
239,1818,False,male,37,2018-11-15,2018-11-14,regular,2018-11-14,2019-11-14,,,,,,,
240,3436,True,unknown,33,2021-11-30,2021-12-01,regular,2021-12-01,2022-12-01,,,,,,,
241,3551,True,unknown,29,2022-02-09,2022-02-09,regular,2022-02-09,2023-02-09,,,,,,,
242,2381,True,male,29,2019-08-17,2019-08-17,regular,2019-08-17,2020-08-17,,,,,Y,,
243,3394,True,unknown,27,2021-10-28,2021-10-27,regular,2021-10-27,2022-10-27,,,,,,,
244,2142,True,female,27,2019-05-11,2019-05-11,regular,2019-05-11,2020-05-11,,,,Y,Y,,
245,231,False,unknown,,2016-07-13,2016-07-13,regular,2017-07-22,2018-07-13,,,,,,,
246,2371,False,male,41,2019-08-15,,Request_CheckIDAddressPhoneDOB,2019-08-14,,,,,,,,
247,817,False,unknown,,2017-07-24,2017-07-23,regular,2017-07-23,2018-07-23,,Y,,,Y,,
248,2815,True,unknown,31,2020-03-06,,Request_CheckIDAddressPhoneDOB,2020-03-05,,,,,,,,
249,3314,True,unknown,26,2021-09-11,2021-09-11,regular,2021-09-11,2022-09-11,,,,,,,
250,3688,True,unknown,26,2022-05-06,2022-05-07,regular,2022-05-07,2023-05-07,,,,,,,
251,851,False,unknown,,2017-08-05,2017-08-05,regular,2017-08-05,2018-08-05,,,,,,,
252,2599,False,female,1929,2019-11-11,2019-11-10,regular,2019-11-10,2020-11-10,,,,,,,
253,584,True,female,36,2017-04-05,2017-04-08,regular,2017-04-08,2018-04-08,,,,,,,
254,1307,True,unknown,,2018-04-02,,Request_CheckIDAddressPhoneDOB,2018-04-02,,,,,,,,
255,1406,True,male,43,2018-05-12,2018-05-13,regular,2018-05-13,2019-05-13,,,,,,,
256,3493,True,unknown,22,2022-01-10,2022-01-09,regular,2022-01-09,2023-01-09,,,,,,,
257,1826,False,female,31,2018-11-19,2018-11-18,regular,2018-11-18,2019-11-18,,,,,,,
258,1886,False,unknown,26,2019-01-07,2019-01-06,regular,2019-02-03,2020-01-06,,,,,,,
259,128,True,male,35,2016-04-30,2016-07-31,regular,2018-01-14,,,,,,,,
260,772,False,unknown,,2017-07-06,2017-07-05,regular,2017-07-30,2018-07-05,,,,,,,
261,1907,True,unknown,31,2019-01-21,2019-01-20,regular,2022-06-01,2023-06-01,,,,,,,
262,475,True,male,64,2017-01-11,2017-01-11,regular,2018-09-16,2019-01-11,,,,,Y,,
263,537,False,unknown,,2017-03-06,,Request_CheckIDAddressPhoneDOB,2017-03-06,,,,,,,,
264,699,False,unknown,29,2017-05-27,2017-05-27,regular,2017-05-27,2018-05-27,,,Y,,,,
265,2416,True,unknown,,2019-08-28,,Request_CheckIDAddressPhoneDOB,2019-08-28,,,,,,,,
266,309,False,female,54,2016-09-07,,Request_CheckIDAddressPhoneDOB,2016-09-07,,,,,,,,
267,2781,True,unknown,34,2020-02-19,,Request_CheckIDAddressPhoneDOB,2020-02-19,,,,,,,,
268,2788,True,unknown,64,2020-02-22,,Request_CheckIDAddressPhoneDOB,2020-02-21,,,,,,,,
269,85,True,male,,2016-01-11,,Request_CheckIDAddressPhoneDOB,2016-01-11,,,,,,,,
