Loan ID,Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Check Out Location,Check In Location,Late Fees to Date,Renewal
2832790,2205,6943,Tile Saw,4/10/2022 6:06 PM,,4/24/2022,,,$0.00,Renewal
2832704,3646,7081,Cordless Drill + Sawzall + Light Kit,4/10/2022 4:41 PM,,4/24/2022,,,$0.00,
2832705,3646,112,"Paint Roller, Small",4/10/2022 4:41 PM,,4/24/2022,,,$0.00,
2167318,1551,656,Cordless Drill,11/29/2020 4:32 PM,,12/19/2020,,,$48.30,Renewal
2487698,3273,6816,Car Roof Bag,8/18/2021 6:26 PM,,8/25/2021,,,$23.40,
2574629,337,7910,Extension Cord,10/12/2021 8:59 PM,,10/19/2021,,,$17.90,
2574628,337,5395,"Corded Drill, 3/8in",10/12/2021 8:59 PM,,10/19/2021,,,$17.90,
1980507,2470,6084,C-clamp,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980506,2470,7053,C-clamp,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980508,2470,6482,Drill Bit Set,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980509,2470,3751,Corded Drill,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980511,2338,7338,Bolt Cutters,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980516,2338,5577,Brick Trowel,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980515,2338,4016,Bypass Pruner,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980510,2338,7428,Level,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980512,2338,5405,Pruning Shears,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980513,2338,5605,Spade,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980514,2338,7593,Stud Finder,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
2167319,1675,6771,"Shop Vac, Dry Only",11/29/2020 4:32 PM,,12/19/2020,,,$48.30,Renewal
2731009,3547,7275,Jack Stands,2/5/2022 11:17 AM,,2/12/2022,,,$6.30,
2731008,3547,5652,"Socket Wrench Set, Metric",2/5/2022 11:17 AM,,2/12/2022,,,$6.30,
2731007,3547,8283,Breaker Bar,2/5/2022 11:17 AM,,2/12/2022,,,$6.30,
2167321,1659,6175,Bar Clamp,11/29/2020 4:32 PM,,12/19/2020,,,$48.30,Renewal
2167322,1659,6179,Bar Clamp,11/29/2020 4:32 PM,,12/19/2020,,,$48.30,Renewal
2167320,1659,6798,Bar Clamp,11/29/2020 4:32 PM,,12/19/2020,,,$48.30,Renewal
2776330,3597,8366,Drill Bit Set,3/8/2022 8:54 PM,,3/15/2022,,,$3.20,
2776331,3597,8204,"Corded Drill, 1/2in",3/8/2022 8:54 PM,,3/15/2022,,,$3.20,
2167323,2190,7381,Power Sander,11/29/2020 4:32 PM,,12/19/2020,,,$48.30,Renewal
2832801,1040,7701,Lopper,4/10/2022 6:29 PM,,5/1/2022,,,$0.00,
2832802,1040,8134,Lopper,4/10/2022 6:29 PM,,5/1/2022,,,$0.00,
2832800,1040,8299,"Shop Vac, Wet/Dry, 9 Gal",4/10/2022 6:29 PM,,5/1/2022,,,$0.00,
2722989,3491,8404,"Corded Drill, 3/8in",1/30/2022 5:16 PM,,2/6/2022,,,$6.90,Renewal
2722988,3491,5608,"Reciprocating Saw, Large Blade",1/30/2022 5:16 PM,,2/6/2022,,,$6.90,Renewal
2831140,3010,757,Pulaski Axe,4/9/2022 11:40 AM,,4/16/2022,,,$0.00,
2831139,3010,8379,Hedge Trimmer,4/9/2022 11:40 AM,,4/16/2022,,,$0.00,
2831138,3010,7571,Pressure Washer,4/9/2022 11:40 AM,,4/16/2022,,,$0.00,
2466020,1782,6611,Hex Drive Extender,8/3/2021 8:00 PM,,8/10/2021,,,$24.90,
2747065,3539,720,Cordless Drill And Impact Set,2/17/2022 10:38 AM,,2/24/2022,,,$5.10,Renewal
2747064,3539,8723,Drill Bit Set,2/17/2022 10:38 AM,,2/24/2022,,,$5.10,Renewal
2747063,3539,7483,Level,2/17/2022 10:38 AM,,2/24/2022,,,$5.10,Renewal
2747062,3539,7086,Stud Finder (Mini),2/17/2022 10:38 AM,,2/24/2022,,,$5.10,Renewal
2843085,3444,8032,Power Sander,4/16/2022 9:19 AM,,4/23/2022,,,$0.00,Renewal
2843086,3444,8762,Shears,4/16/2022 9:20 AM,,4/23/2022,,,$0.00,Renewal
2787451,3101,5656,Axe,3/15/2022 7:36 PM,,3/22/2022,,,$2.50,Renewal
2787446,3101,730,Axe,3/15/2022 7:36 PM,,3/22/2022,,,$2.50,
2787447,3101,7263,Backpack,3/15/2022 7:36 PM,,3/22/2022,,,$2.50,Renewal
2787450,3101,4745,Axe,3/15/2022 7:36 PM,,3/22/2022,,,$2.50,Renewal
2787449,3101,7689,"Round Shovel, Small",3/15/2022 7:36 PM,,3/22/2022,,,$2.50,Renewal
2787448,3101,4710,Camping Stove,3/15/2022 7:36 PM,,3/22/2022,,,$2.50,Renewal
2705632,2814,7479,Stud Finder,1/16/2022 6:34 PM,,1/23/2022,,,$8.30,
1980565,2320,5518,Surge Protector,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980566,2320,255,Telescope,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
2418122,3202,7534,Staple Gun,6/29/2021 7:29 PM,,7/6/2021,,,$28.40,Renewal
2167349,3018,7683,Windows Laptop (LAB1) With Charger,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2830256,3467,8208,18V Battery,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830255,3467,4367,Brick Trowel,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830254,3467,7717,Dewalt Battery Charger,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830253,3467,619,Tortilla Press,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830252,3467,8207,"Cordless Drill, 1/2in",4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830251,3467,7645,Laser Measure,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830250,3467,69,Bit Set,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830248,3467,94,Moving Blanket,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830257,3467,8037,Stud Finder,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2830258,3467,8160,Stud Finder,4/9/2022 9:17 AM,,4/16/2022,,,$0.00,Renewal
2574626,3335,4549,"Socket Wrench, Multi Faced",10/12/2021 8:37 PM,,10/19/2021,,,$17.90,Renewal
2810876,3623,5107,Hanging Work/Shop Light,3/29/2022 8:40 PM,,4/5/2022,,,$1.10,
2810877,3623,8740,"Shop Vac, Wet/Dry, 2.5 Gal",3/29/2022 8:40 PM,,4/5/2022,,,$1.10,
2836195,3578,759,Hand Hoe,4/12/2022 8:27 PM,,4/19/2022,,,$0.00,Renewal
2836194,3578,454,Bulb Planter,4/12/2022 8:27 PM,,4/19/2022,,,$0.00,Renewal
2167350,1369,7309,Sewing Machine,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167351,2641,7131,Hack Saw,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167352,2641,5228,Miter Box,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167355,1091,3923,Claw Hammer,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167354,1091,6915,Hack Saw,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167357,1091,4544,Corner Level,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167356,1091,7128,Nail Puller,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167353,1091,4656,Pry Bar,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167358,1091,7602,Hand Saw,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167359,1091,7630,Wire Cutters,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2832728,2170,5548,Garden Rake,4/10/2022 4:49 PM,,5/1/2022,,,$0.00,
2832727,2170,3951,Mattock,4/10/2022 4:49 PM,,5/1/2022,,,$0.00,
2496594,3034,627,Multimaster Quickstart,8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2496593,3034,7028,Shoulder Dolly,8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2496591,3034,6887,Profile Sander Kit,8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2496592,3034,657,Variable Speed Paint Remover,8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2496595,3034,7958,Disc Brush,8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2496596,3034,7959,Disc Brush,8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2496590,3034,5867,"Scraper, Long Handle",8/24/2021 8:10 PM,,8/31/2021,,,$22.80,
2167368,2164,7624,Candy Thermometer,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167363,2164,7375,Hand Truck,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167367,2164,275,Table,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167365,2164,7523,Staple Gun,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167364,2164,5825,Poster Stapler,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167366,2164,6514,Poster Stapler,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2472418,3261,4014,Shears,8/7/2021 11:43 AM,,8/14/2021,,,$24.50,
2472419,3261,8135,Planters Shovel,8/7/2021 11:43 AM,,8/14/2021,,,$24.50,
2472417,3261,5542,Round Pointed Shovel,8/7/2021 11:43 AM,,8/14/2021,,,$24.50,
2472420,3261,7271,Sewing Machine,8/7/2021 11:43 AM,,8/14/2021,,,$24.50,
2832807,2698,5290,Caulk Gun,4/10/2022 6:49 PM,,4/24/2022,,,$0.00,
2832806,2698,778,Wire Brush,4/10/2022 6:49 PM,,4/24/2022,,,$0.00,
2832804,2698,7172,Taping Knife,4/10/2022 6:49 PM,,4/24/2022,,,$0.00,
2832805,2698,7316,Box Cutter,4/10/2022 6:49 PM,,4/24/2022,,,$0.00,
2167382,2699,3823,Corded Drill,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2167383,2699,7379,Power Sander,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2832803,3647,8193,Reciprocating Saw,4/10/2022 6:38 PM,,4/17/2022,,,$0.00,
2709233,3515,6468,File,1/19/2022 8:54 PM,,1/26/2022,,,$8.00,
2709234,3515,7974,File,1/19/2022 8:54 PM,,1/26/2022,,,$8.00,
2638689,3425,4678,Auger,11/20/2021 9:15 AM,,11/27/2021,,,$14.00,
2825005,2804,8758,Rake,4/6/2022 7:47 PM,,4/13/2022,,,$0.30,
2838279,3650,6644,Jigsaw,4/13/2022 6:25 PM,,4/20/2022,,,$0.00,
2426854,2790,5856,"Corded Drill, 3/8in",7/6/2021 7:52 PM,,7/13/2021,,,$27.70,
1980625,2462,6481,Drill Bit Set,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
1980627,2462,3750,Corded Drill,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
2760902,2277,4034,Steam Cleaner,2/26/2022 10:39 AM,,3/12/2022,,,$3.50,
2760903,2277,768,Carpet Cleaner,2/26/2022 10:39 AM,,3/12/2022,,,$3.50,
2820001,3267,8266,Stud Finder,4/3/2022 4:22 PM,,4/10/2022,,,$0.60,Renewal
1980631,1917,5887,Adjusable Wrench,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
2731239,1231,7996,3D Printer,2/5/2022 12:09 PM,,2/12/2022,,,$6.30,
2807963,2796,8396,Ladder,3/27/2022 5:55 PM,,4/10/2022,,,$0.60,Renewal
2807919,2799,7248,Hydraulic Jack,3/27/2022 4:35 PM,,4/3/2022,,,$1.30,
2807920,2799,712,Jack Post,3/27/2022 4:35 PM,,4/3/2022,,,$1.30,
2807921,2799,714,Jack Post,3/27/2022 4:35 PM,,4/3/2022,,,$1.30,
2423428,522,7626,Do It Wrench,7/3/2021 10:15 AM,,7/10/2021,,,$28.00,Renewal
2423427,522,4998,Cordless Drill,7/3/2021 10:15 AM,,7/10/2021,,,$28.00,Renewal
2167400,1109,125,Microphone,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2825004,2697,259,Cordless Drill Set,4/6/2022 7:39 PM,,4/13/2022,,,$0.30,
2167412,2075,4958,Multimeter,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2718059,3229,4020,Bypass Pruner,1/26/2022 8:51 PM,,2/2/2022,,,$7.30,
2167413,phildoholic,7320,Jigsaw,11/29/2020 4:33 PM,,12/19/2020,,,$48.30,Renewal
2836124,3574,6789,Hoe,4/12/2022 7:13 PM,,4/19/2022,,,$0.00,
2836125,3574,8757,Square Shovel,4/12/2022 7:13 PM,,4/19/2022,,,$0.00,
2836127,3574,8364,Tarp,4/12/2022 7:13 PM,,4/19/2022,,,$0.00,
2830813,3608,7629,Ladder,4/9/2022 10:46 AM,,4/16/2022,,,$0.00,Renewal
2830847,3608,7082,Skilsaw Circular Saw,4/9/2022 10:52 AM,,4/16/2022,,,$0.00,
2167415,2692,4612,Corded Drill,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167416,2692,7714,Stud Finder,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2545791,3339,5353,"Allen Wrench Set, Pocket",9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545792,3339,7357,Allen Wrench Set,9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545787,3339,7200,Circlip Pliers,9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545788,3339,4025,Garden Shears,9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545790,3339,7026,"Screwdriver Set, Narrow",9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545793,3339,7260,Screwdriver Set,9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545789,3339,5205,"Socket Set, Metric and SAE",9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545786,3339,7449,Wire Cutter,9/25/2021 9:51 AM,,10/2/2021,,,$19.60,
2545805,3339,7144,Multimeter,9/25/2021 9:53 AM,,10/2/2021,,,$19.60,
2545809,3339,5012,Magnetic Parts Tray,9/25/2021 9:53 AM,,10/2/2021,,,$19.60,
2167417,1528,4816,Belt Sander,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167418,1528,7085,Power Sander,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167422,2984,7514,Bar Clamp,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167425,2984,7515,Bar Clamp,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167424,2984,7732,"Bar Clamp, Small",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167423,2984,7734,"Bar Clamp, Small",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167427,2984,5737,Extension Cord,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167428,2984,7087,Laser Level,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167426,2984,704,Dremel Sharpening Tool,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167429,2984,604,T-square,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2830613,3530,8026,Random Orbit Sander,4/9/2022 10:16 AM,,4/16/2022,,,$0.00,Renewal
2832794,3530,7412,Cordless Drill Set,4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2832795,3530,7415,Drill Bit Kit,4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2832793,3530,169,"Folding Chair, Metal",4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2832796,3530,5063,"Folding Chair, Wood",4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2832797,3530,5064,"Folding Chair, Wood",4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2832798,3530,5065,"Folding Chair, Wood",4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2832799,3530,5066,"Folding Chair, Wood",4/10/2022 6:17 PM,,4/17/2022,,,$0.00,
2836198,3530,5004,Table,4/12/2022 8:51 PM,,4/19/2022,,,$0.00,
2838406,3530,5006,Table,4/13/2022 7:15 PM,,4/20/2022,,,$0.00,
2558692,3347,6440,Auger,10/2/2021 11:57 AM,,10/9/2021,,,$18.90,
2558693,3347,6923,Sink Auger,10/2/2021 11:57 AM,,10/9/2021,,,$18.90,
2836106,3094,4045,Bristle Brush,4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
2836108,3094,5776,Dust Pan,4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
2836109,3094,7056,Push Broom,4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
2836107,3094,7844,"Wire Scratch Brush, Scraper, Wide",4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
2836111,3094,354,Squeegee,4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
2836112,3094,6638,Squeegee,4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
2836110,3094,6953,"Shop Vac, Dry Only, Bucket",4/12/2022 7:08 PM,,4/19/2022,,,$0.00,
1980680,2588,7380,Power Sander,6/25/2020 4:04 PM,,8/1/2020,,,$62.30,Renewal
2167430,2676,6240,Stud Finder,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167436,2809,6076,Torx Screwdriver,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167435,2809,5279,Box Cutter,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167438,2809,4276,Torque Amplifier,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167437,2809,4289,"Nut Driver, ?in",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167434,2809,549,"Nut Driver, ?in",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2772005,1858,7909,Extension Cord,3/5/2022 12:03 PM,,3/12/2022,,,$3.50,Renewal
2825003,3592,4904,"Torx Screwdriver, T8",4/6/2022 7:26 PM,,4/13/2022,,,$0.30,
2446793,3238,372,Pitcher,7/20/2021 6:35 PM,,7/27/2021,,,$26.30,
2836013,152,6605,Carpet Knife,4/12/2022 6:18 PM,,4/19/2022,,,$0.00,
2836014,152,5668,Paint Scraper,4/12/2022 6:18 PM,,4/19/2022,,,$0.00,
2807961,3568,6349,Paintbrush,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807959,3568,6367,Paint Tray,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807962,3568,6370,Paintbrush,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807958,3568,7708,Paint Brush,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807960,3568,7919,Paint Tray,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807957,3568,8202,"Paint Brush 3""",3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807956,3568,8732,"Screwdriver Bit Set, 42pc",3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807955,3568,615,Extension Cord,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807954,3568,5134,Work Light,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807953,3568,7013,Corded Drill,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2807952,3568,6710,Work Light,3/27/2022 5:54 PM,,4/10/2022,,,$0.60,Renewal
2824965,3628,7936,Screen Print Supplies,4/6/2022 6:15 PM,,4/13/2022,,,$0.30,
2824966,3628,7935,Screen Print Frame,4/6/2022 6:16 PM,,4/13/2022,,,$0.30,
2167446,2802,4922,Corded Drill,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167447,2802,436,"Socket Set, Metric and SAE",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167448,2802,4543,Stud Finder,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167452,2834,5114,Claw Hammer,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167450,2834,6483,Drill Bit Set,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167453,2834,6333,Needle Nose Pliers,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167451,2834,7422,Corded Drill,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167449,2834,3729,Iron,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167454,759,6964,Orbital Buffer,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167455,759,412,Level,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167461,2811,7008,Claw Hammer,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167462,2811,4746,Square Shovel,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167463,2811,4843,Staple Gun,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167469,1767,5360,"Allen Wrench Set, Pocket",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2216252,3027,5125,Cordless Impact Driver,1/23/2021 11:42 AM,,1/30/2021,,,$44.10,
2167475,2956,5250,Chisel,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167474,2956,6395,Chisel,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167476,2956,7769,"Corded Drill, 3/8in",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2831300,3644,4830,Weed Whacker,4/9/2022 12:08 PM,,4/16/2022,,,$0.00,
2831299,3644,6463,Extension Cord,4/9/2022 12:08 PM,,4/16/2022,,,$0.00,
2831159,3562,8185,Socket Wrench,4/9/2022 11:42 AM,,4/16/2022,,,$0.00,
2167477,2806,6480,Drill Bit Set,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167478,2806,6358,"Corded Drill, 3/8in",11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2167479,2806,5036,Rubber Mallet,11/29/2020 4:34 PM,,12/19/2020,,,$48.30,Renewal
2832773,3645,5115,C-clamp,4/10/2022 5:41 PM,,4/17/2022,,,$0.00,
2832774,3645,5429,C-clamp,4/10/2022 5:41 PM,,4/17/2022,,,$0.00,
2832771,3645,8744,Circular Saw,4/10/2022 5:41 PM,,4/17/2022,,,$0.00,
2832772,3645,5677,Square,4/10/2022 5:41 PM,,4/17/2022,,,$0.00,
2518597,3250,6811,Fishing Supplies,9/8/2021 7:33 PM,,9/15/2021,,,$21.30,
2518594,3250,6819,Fishing Pole,9/8/2021 7:33 PM,,9/15/2021,,,$21.30,
2518595,3250,5930,Needle Nose Pliers,9/8/2021 7:33 PM,,9/15/2021,,,$21.30,
2518596,3250,8275,Needle Nose Pliers,9/8/2021 7:33 PM,,9/15/2021,,,$21.30,
2618110,3275,6421,Vacuum Cleaner,11/7/2021 6:24 PM,,11/14/2021,,,$15.30,
2699299,3478,7879,Helping Hand With Magnifying Glass,1/11/2022 7:42 PM,,1/18/2022,,,$8.80,Renewal
2794318,3026,6859,Angle Grinder,3/19/2022 11:46 AM,,3/26/2022,,,$2.10,
2794319,3026,5103,Jack Stand,3/19/2022 11:46 AM,,3/26/2022,,,$2.10,
2760950,3513,5091,Angle Grinder,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760949,3513,8047,Hammer,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760948,3513,4770,Hand Truck,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760951,3513,6270,Dolly,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760952,3513,6773,Dolly,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760953,3513,7931,Dolly,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760954,3513,7933,Dolly,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760946,3513,6896,Extension Cord,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2760947,3513,640,Ratchet Strap,2/26/2022 10:58 AM,,3/12/2022,,,$3.50,
2771674,3488,7926,Floor Jack,3/5/2022 11:17 AM,,3/12/2022,,,$3.50,
2771675,3488,5101,Jack Stand,3/5/2022 11:17 AM,,3/12/2022,,,$3.50,
2771676,3488,5102,Jack Stand,3/5/2022 11:17 AM,,3/12/2022,,,$3.50,
2832682,2111,7681,Rotary Tool Kit,4/10/2022 4:21 PM,,4/24/2022,,,$0.00,Renewal
2832683,2111,7676,Socket Wrench,4/10/2022 4:21 PM,,4/24/2022,,,$0.00,Renewal
2832684,2111,8376,Socket Wrench,4/10/2022 4:21 PM,,4/24/2022,,,$0.00,Renewal
2832681,2111,6034,Tubing Cutter,4/10/2022 4:21 PM,,4/24/2022,,,$0.00,Renewal
2832680,2111,6491,Yardstick,4/10/2022 4:21 PM,,4/24/2022,,,$0.00,Renewal
2264876,3073,7407,Adjusable Wrench,3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2264878,3073,393,Claw Hammer,3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2264879,3073,5881,"Combination Wrench, 5/8in",3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2264877,3073,32,Pry Bar,3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2264875,3073,7178,Vise Grip,3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2264881,3073,5579,Work Gloves,3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2264880,3073,7315,Work Gloves,3/13/2021 11:51 AM,,3/20/2021,,,$39.20,
2820069,3635,4431,"Crow Bar, Hooked End",4/3/2022 5:49 PM,,4/10/2022,,,$0.60,
2820066,3635,3950,Mattock,4/3/2022 5:49 PM,,4/10/2022,,,$0.60,
2820068,3635,5546,Round Pointed Shovel,4/3/2022 5:49 PM,,4/10/2022,,,$0.60,
2820067,3635,3949,Sledgehammer,4/3/2022 5:49 PM,,4/10/2022,,,$0.60,
2820065,3635,6936,"Snow Shovel, Small",4/3/2022 5:49 PM,,4/10/2022,,,$0.60,
2820064,3635,6807,Wheelbarrow,4/3/2022 5:49 PM,,4/10/2022,,,$0.60,
2346470,1894,4324,Cordless Drill,5/11/2021 6:14 PM,,5/18/2021,,,$33.30,Renewal
2346471,1894,6872,"Miter Box, With Saw",5/11/2021 6:14 PM,,5/18/2021,,,$33.30,Renewal
2346472,1894,7402,Hole Saw Kit,5/11/2021 6:14 PM,,5/18/2021,,,$33.30,Renewal
